Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
da	15/2924	0.00002169788285774025871663166220582041887610103003680706024169921875	0.000096284355181222393608130027953251328654005192220211029052734375	0.000703407719587466622075677680214766951394267380237579345703125	0.00332946320604734190273799043779945350252091884613037109375	-0.9933752769287175	10.667157629965008	Su(H);bon;cnk;Pde8;Dl;alph;asf1;tok;E(z);Btk29A;CycA;CycE;Stat92E;pbl;osa
hkb	10/1274	0.0000254323421372043131038175045599558643516502343118190765380859375	0.000106217428925970956720727100819345878335298039019107818603515625	0.00034785035274767961595288046083851440926082432270050048828125	0.0024063010202496197022237200968675097101368010044097900390625	-0.9770242322325504	10.336417001788313	asf1;bon;E(z);Btk29A;CycA;CycE;dmt;Stat92E;pbl;alph
BEAF-32	23/6874	0.0000368155908030984727941949119500719689312973059713840484619140625	0.000145217052612221764716637917302932692109607160091400146484375	0.0038535260589163335305518121032264389214105904102325439453125	0.011180392825325728700658345360352541320025920867919921875	-0.9249358699383392	9.443215212346935	Su(H);bon;cnk;cactin;Pde8;hpo;cos;dmt;spn-A;tum;alph;asf1;tok;Btk29A;CycA;esc;pot;CycE;Stat92E;mbo;pbl;osa;thr
hth	1/5	0.008223639575061843232095526445846189744770526885986328125	0.01459696024573477191044190703905769623816013336181640625	0.01365333402320415522035457200900054886005818843841552734375	0.02924592019897108430281917890170007012784481048583984375	-1.8578887774421988	8.919245423184652	CycE
E2f2	13/2340	0.0000440999753503780242002048350702381185328704304993152618408203125	0.0001565549124938419808285294809735432863817550241947174072265625	0.00097616003127148106947863492877104363287799060344696044921875	0.003667163997201857740526609319431372568942606449127197265625	-0.8373216431088534	8.397541742193063	Su(H);cnk;hpo;tum;tok;Btk29A;CycA;esc;CycE;Stat92E;pbl;osa;thr
Chro	24/7519	0.00004386568525017339151457484991425417319987900555133819580078125	0.0001565549124938419808285294809735432863817550241947174072265625	0.005220711430150404286365528605529107153415679931640625	0.01372853746446958157767515018576887086965143680572509765625	-0.7878767946559304	7.905853733139045	Su(H);bon;cnk;cactin;hpo;cos;Dl;dmt;spn-A;tum;alph;asf1;glu;tok;E(z);Btk29A;CycA;esc;CycE;Stat92E;mbo;pbl;osa;thr
bcd	6/408	0.0000482484357267483389701719087572229227589559741318225860595703125	0.00016312566364757772295612792134988922043703496456146240234375	0.0002892180720850203476217366027611888057435862720012664794921875	0.0024063010202496197022237200968675097101368010044097900390625	-0.7799300123568559	7.751839160199205	Su(H);bon;Btk29A;CycE;pbl;tum
prd	8/919	0.000095945893314029807885136291734085034477175213396549224853515625	0.0003028332679603811168102256434764285586425103247165679931640625	0.000832372582348941806619502248310027425759471952915191650390625	0.003667163997201857740526609319431372568942606449127197265625	-0.812792891238129	7.5197372355894725	bon;tok;Pde8;CycA;CycE;Stat92E;pbl;osa
exd	1/7	0.01149470025441532740340111473642537021078169345855712890625	0.019431517096749721662529708510191994719207286834716796875	0.0181643668147937996371066304845953709445893764495849609375	0.03411105021497064238023000370958470739424228668212890625	-1.549204560550971	6.918544927247022	CycE
z	9/1195	0.000098352880874381815056763100901804364184499718248844146728515625	0.0003028332679603811168102256434764285586425103247165679931640625	0.001026801036718157957017272252642214880324900150299072265625	0.003667163997201857740526609319431372568942606449127197265625	-0.6693237267499861	6.17581570480229	Su(H);asf1;Btk29A;CycA;CycE;Stat92E;osa;alph;thr
pho	14/3071	0.000177162753030538446842589994645322803989984095096588134765625	0.000503142218606729223727425104328858651570044457912445068359375	0.004066009925689006120064217242315862677060067653656005859375	0.011180392825325728700658345360352541320025920867919921875	-0.5679815891742958	4.90647586703881	Su(H);bon;cnk;cactin;cos;dmt;alph;asf1;Btk29A;CycA;CycE;Stat92E;pbl;osa
Ubx	12/2363	0.00023370304517719646506153374776459941131179220974445343017578125	0.000638189084906959553690486419696981101878918707370758056640625	0.0037969606427404379613010920735405306913889944553375244140625	0.011180392825325728700658345360352541320025920867919921875	-0.5765155376937006	4.820511196299744	Su(H);asf1;bon;cnk;cactin;esc;cos;CycE;Stat92E;pbl;osa;spn-A
mod(mdg4)	13/2535	0.00010236617508519924349928709172985463737859390676021575927734375	0.0003028332679603811168102256434764285586425103247165679931640625	0.002110815513600115822523406450272887013852596282958984375	0.0068121773393458283363255389986079535447061061859130859375	-0.4929564331928244	4.528768184867688	bon;Pde8;hpo;cos;Dl;dmt;alph;asf1;tok;pot;CycE;Stat92E;pbl
CTCF	20/5985	0.0002475437373180467033606522164745911140926182270050048828125	0.000650948346280789459129823004701620448031462728977203369140625	0.01388076491868526878004086455575816216878592967987060546875	0.02924592019897108430281917890170007012784481048583984375	-0.4355410696789822	3.616699625782965	Su(H);bon;cnk;cactin;hpo;cos;Dl;dmt;spn-A;alph;asf1;glu;E(z);Btk29A;CycA;esc;CycE;Stat92E;pbl;osa
Mef2	10/1751	0.0003645845370467928783612954202197897757287137210369110107421875	0.000924482218940082009321634881615636913920752704143524169921875	0.004094228358569985438963900747921798028983175754547119140625	0.011180392825325728700658345360352541320025920867919921875	-0.35759034502535325	2.830954117548176	cnk;cactin;tok;Btk29A;CycA;Dl;CycE;Stat92E;osa;Eip63F-1
phol	15/3842	0.0005318514459149771035628706528086695470847189426422119140625	0.00125871508866544595632575020971444246242754161357879638671875	0.01255670114424374712858156755146410432644188404083251953125	0.02924592019897108430281917890170007012784481048583984375	-0.3656357768214256	2.756581630284983	Su(H);bon;cnk;cactin;cos;dmt;spn-A;tum;alph;asf1;tok;CycE;Stat92E;pbl;osa
Stat92E	2/80	0.007698612939002223709561434361603460274636745452880859375	0.01438425049129362677524657243566252873279154300689697265625	0.01497789932804770469954025458036994677968323230743408203125	0.0303837386368967753147440902239395654760301113128662109375	-0.5019597794297257	2.4428952402220205	Btk29A;Stat92E
cad	19/5670	0.0004114901703787231528226808752179977091145701706409454345703125	0.00100744145161687386792748188923951602191664278507232666015625	0.0185051172138563195523897064731499995104968547821044921875	0.03411105021497064238023000370958470739424228668212890625	-0.2117206334117446	1.6505159249752264	Su(H);bon;cnk;cactin;CG16719;hpo;Dl;spn-A;tum;alph;asf1;Btk29A;CycA;esc;CycE;Stat92E;mbo;pbl;thr
Trl	19/5825	0.00059827934527562944000411704337238916195929050445556640625	0.001370252694018377244422612903917979565449059009552001953125	0.0255488134845706683917487822554903686977922916412353515625	0.044243067253768718349871136297224438749253749847412109375	-0.22235500231990202	1.650197150229157	Su(H);bon;cnk;cactin;cos;Dl;spn-A;alph;asf1;glu;tok;Btk29A;CycA;pot;CycE;Stat92E;pbl;osa;thr
gt	4/384	0.003525430941878532169198035006729696760885417461395263671875	0.007151588482096450823111144501353919622488319873809814453125	0.0111553942126457299177655357880212250165641307830810546875	0.0278508606067240059578349331559365964494645595550537109375	-0.24860728817423358	1.4040724574626637	Btk29A;CycA;CycE;pbl
bap	2/95	0.01071185984898655706165637724325279123149812221527099609375	0.018549806079952331494542505652134423144161701202392578125	0.0205615614039700404791499721568470704369246959686279296875	0.03649677149204681725347398923986474983394145965576171875	-0.30932801264659004	1.4032367578588885	cnk;Btk29A
Dsp1	8/1507	0.002579320680527587804353739642237997031770646572113037109375	0.005386228479925256502902630728613075916655361652374267578125	0.0172386887744452772797121298253841814585030078887939453125	0.0339985250829337448674749566635000519454479217529296875	-0.19508436439153012	1.162747528395018	Su(H);bon;Btk29A;CycA;CycE;Stat92E;osa;alph
insv	11/2352	0.00095049903911393306132904257310656248591840267181396484375	0.0021089197430340391424541390819058506167493760585784912109375	0.01137570362809853762031675472599090426228940486907958984375	0.0278508606067240059578349331559365964494645595550537109375	-0.1314359143820254	0.9145998867429417	Su(H);asf1;bon;cnk;cactin;Btk29A;CycE;dmt;Stat92E;pbl;alph
Kr	11/2419	0.00120292095713750847411904754125089311855845153331756591796875	0.00258810266535645754071293112019702675752341747283935546875	0.01400508854598615272879502668956774869002401828765869140625	0.02924592019897108430281917890170007012784481048583984375	-0.11739541336144887	0.7892496632626921	asf1;bon;cactin;tok;Btk29A;CycA;Dl;CycE;Stat92E;pbl;thr
slp1	5/685	0.0049765107207747800999175780134464730508625507354736328125	0.00981478503263914954513058575003014993853867053985595703125	0.0187370557518852821898835969705032766796648502349853515625	0.03411105021497064238023000370958470739424228668212890625	-0.13852193909441887	0.7345854850365819	Su(H);asf1;hpo;Stat92E;pbl
tll	2/132	0.019971842243956740292620821719538071192800998687744140625	0.032227290893657466186450477607650100253522396087646484375	0.0373681327800608753531008687787107191979885101318359375	0.061700870404286560499951264091578195802867412567138671875	-0.14989249079005756	0.5865940528151855	asf1;pbl
CBP	7/1348	0.00563782722006215229748615769267416908405721187591552734375	0.01081853331417331927355451881567205418832600116729736328125	0.029521390063809292703123077217242098413407802581787109375	0.049905207012629994312025161207202472724020481109619140625	-0.10247806813978658	0.5306577257692816	Su(H);bon;cnk;cactin;Stat92E;pbl;alph
shn	1/96	0.146925887314760306168182069086469709873199462890625	0.1931803333212589179890272816919605247676372528076171875	0.1999502456856181442645947754499502480030059814453125	0.278362106738801740046795885064057074487209320068359375	0.12360159877898153	-0.23704648180750365	pbl
en	1/120	0.1802500434258705597212468774159788154065608978271484375	0.227280156201784044878166923808748833835124969482421875	0.24312118185070652476298391775344498455524444580078125	0.319659331692595582996574421486002393066883087158203125	0.16535674922154228	-0.2833239509900999	bon
su(Hw)	2/1617	0.758635516580299817945842733024619519710540771484375	0.758635516580299817945842733024619519710540771484375	0.90116700220533629828167931918869726359844207763671875	0.90116700220533629828167931918869726359844207763671875	1.4386149043321432	-0.3973941081355355	cnk;pot
ftz	1/145	0.21361949740755736826258726068772375583648681640625	0.25278307193227622651221508931485004723072052001953125	0.28569929990362885607879661620245315134525299072265625	0.36274960686935997511426421624491922557353973388671875	0.39868043013284366	-0.6153867246181469	pbl
ttk	1/476	0.548663274234794329231590381823480129241943359375	0.5565013210095770546104176901280879974365234375	0.67193405355236546228070437791757285594940185546875	0.691410402930694889533924651914276182651519775390625	1.0447290247385814	-0.6271198776857877	glu
cnc	1/451	0.529179480501630994382367134676314890384674072265625	0.55093544498918178842217230339883826673030853271484375	0.65181165089021086966880602631135843694210052490234375	0.688236610726575381846714662970043718814849853515625	1.0930104062212906	-0.6956220137132108	Su(H)
eve	1/401	0.48773530224774142016741507177357561886310577392578125	0.51685382775506927277575641710427589714527130126953125	0.60793679302317149559797826441354118287563323974609375	0.653992610676441987749285544850863516330718994140625	1.0786251178772899	-0.774433887199804	CycE
tin	2/381	0.130094701486578590010623202033457346260547637939453125	0.1742778076518316787701934345022891648113727569580078125	0.2180552621088376608060599437521887011826038360595703125	0.2921117662212731058701820074929855763912200927734375	0.38422749904698494	-0.7836291489995955	Btk29A;Stat92E
jumu	2/962	0.475800954437770651228589713355177082121372222900390625	0.51184648128911691689069130006828345358371734619140625	0.65915619055502994161344076928799040615558624267578125	0.688236610726575381846714662970043718814849853515625	1.1893151461674323	-0.8833705743589997	cos;alph
gro	2/1074	0.53541613667962739686601025823620148003101348876953125	0.55093544498918178842217230339883826673030853271484375	0.71920340507782132277725395397283136844635009765625	0.72947773943607596702776163510861806571483612060546875	1.453605799088063	-0.9080835452421622	Su(H);Btk29A
Nelf-E	3/611	0.07876203857864479129791135392224532552063465118408203125	0.114124586511913872488577226249617524445056915283203125	0.1636832465058433994098407993078581057488918304443359375	0.2421148021232266966951129916196805424988269805908203125	0.3984419591360497	-1.0125701699860403	Pde8;Stat92E;alph
gsb-n	3/618	0.080882477296983612546910080709494650363922119140625	0.11485311776171673592283895004584337584674358367919921875	0.1676092382630753885308649842045269906520843505859375	0.2428623656464969915447227322147227823734283447265625	0.40638787878138294	-1.021967199930025	Pde8;CycE;pbl
GATAe	4/666	0.023194933961672388467167849057659623213112354278564453125	0.036596451361749764152886399415365303866565227508544921875	0.064230960504267631261399174036341719329357147216796875	0.10134218212895558519637262406831723637878894805908203125	0.29425406615816674	-1.1075197476755048	Btk29A;pbl;spn-A;thr
bin	4/619	0.0182581101702141458675843210812672623433172702789306640625	0.030147112141516378691630251296373899094760417938232421875	0.05163561494205066992879693543727626092731952667236328125	0.0833211059292181255298004316500737331807613372802734375	0.2914042678775603	-1.1665338015890228	tok;Pde8;hpo;Stat92E
CtBP	6/1410	0.026017559078758557833399578385069617070257663726806640625	0.040157536838953421243214592095682746730744838714599609375	0.09687398529756004184054773986645159311592578887939453125	0.149522890350581805218865838469355367124080657958984375	0.3299402566935197	-1.2039465921619443	bon;Btk29A;Pde8;cos;CycE;Eip63F-1
inv	3/957	0.2083906848925291266372283871532999910414218902587890625	0.25077523097236553706324002632754854857921600341796875	0.378478226462739597568685212536365725100040435791015625	0.4478659013142418654496168528567068278789520263671875	0.7806911470964096	-1.2243896753842816	tok;cos;CycE
Snr1	1/291	0.3837284383247350216805671152542345225811004638671875	0.419149524939325945904755599258351139724254608154296875	0.491858117028505625878409546203329227864742279052734375	0.5456550985784984764137561796815134584903717041015625	1.297273004612946	-1.2425542477848113	Pde8
brm	1/220	0.306015194677006163725963006072561256587505340576171875	0.34487426701694345876347824741969816386699676513671875	0.400026927457797831788610665171290747821331024169921875	0.46560511228694501095759505915339104831218719482421875	1.0610083611608983	-1.2563617749473432	hpo
kn	2/508	0.20415981761573875896687013664632104337215423583984375	0.2499197767365078093337871223411639221012592315673828125	0.326707170282530878768767479414236731827259063720703125	0.40658662328889072501425516747985966503620147705078125	0.7959319478945496	-1.2646182043085297	cnk;Stat92E
bab1	5/1380	0.0737703054931536372773592802332132123410701751708984375	0.109118576875289752248221475383616052567958831787109375	0.2043853096923222423253463375658611766993999481201171875	0.279064557464516915796792773107881657779216766357421875	0.4853322677500171	-1.2651636668108066	Su(H);Btk29A;cos;pbl;alph
E(z)	5/1565	0.11163481673220887469000217606662772595882415771484375	0.1524244613074390575224725807856884784996509552001953125	0.286112365981466998388071942827082239091396331787109375	0.36274960686935997511426421624491922557353973388671875	0.5779534512307182	-1.2671758300713003	asf1;Pde8;CycA;pot;cos
sxc	2/553	0.2315615861456143675933816439282963983714580535888671875	0.2695225019071905148138057484175078570842742919921875	0.364784290784990250511299336722004227340221405029296875	0.438977705859903533092136740378919057548046112060546875	0.9003471730366199	-1.317126351674439	Btk29A;CycE
run	2/672	0.3048684167389719146257220927509479224681854248046875	0.34487426701694345876347824741969816386699676513671875	0.461450945634227505109947742312215268611907958984375	0.52004789111158966630199529390665702521800994873046875	1.124055187150787	-1.3352370734118413	Su(H);osa
sna	3/1314	0.37021006334866102260860998285352252423763275146484375	0.41070178902742082716059712765854783356189727783203125	0.59298072423178516121566872243420220911502838134765625	0.6477174064685653487316585597000084817409515380859375	1.3650060969508546	-1.3563856680313768	CycE;Stat92E;pbl
NELF-B	3/885	0.1780091753663292364340264839484007097780704498291015625	0.227280156201784044878166923808748833835124969482421875	0.332141185221910717473292606882750988006591796875	0.40658662328889072501425516747985966503620147705078125	0.7934215676022297	-1.36938229716544	asf1;Pde8;Stat92E
Sfmbt	3/631	0.08488728423178161508477757024593302048742771148681640625	0.1181764153030685216005934989880188368260860443115234375	0.1749781510832766062701892906261491589248180389404296875	0.24846897453825278478944937887717969715595245361328125	0.5594202939891695	-1.3797715385423648	bon;cnk;dmt
chinmo	6/2341	0.18246435075354494603772081973147578537464141845703125	0.227280156201784044878166923808748833835124969482421875	0.455344222271662435463923657152918167412281036376953125	0.52004789111158966630199529390665702521800994873046875	0.8387478319411757	-1.4268782003550748	cactin;hpo;cos;mbo;tum;alph
ph-p	5/1158	0.03972510955683881961331138654713868163526058197021484375	0.060010271883735234743628694786821142770349979400634765625	0.12106420752813136509917768535160575993359088897705078125	0.182884228393560166470166450380929745733737945556640625	0.5346142463870852	-1.7245435645151015	tok;Btk29A;Stat92E;osa;alph
