Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
mod(mdg4)	2/2535	0.1703609717931558742431974451392306946218013763427734375	0.42809745436339785573665039919433183968067169189453125	0.1927604529392488441619235572943580336868762969970703125	0.49121102029957597334686170142958872020244598388671875	-1.1203555299836918	1.9828452468120898	asf1;dmt
Med	3/5130	0.179819808170084194376414643556927330791950225830078125	0.42809745436339785573665039919433183968067169189453125	0.2033199530772179797200038819937617518007755279541015625	0.49121102029957597334686170142958872020244598388671875	-1.074959460413166	1.8444154370328234	asf1;dmt;thr
Sfmbt	1/631	0.1750025471266006549253546609179466031491756439208984375	0.42809745436339785573665039919433183968067169189453125	0.191494139513267269681051629959256388247013092041015625	0.49121102029957597334686170142958872020244598388671875	-1.0059390456097657	1.75330623791233	dmt
GATAe	1/666	0.1839080586969341624126172973774373531341552734375	0.42809745436339785573665039919433183968067169189453125	0.2012250140654572028164892572021926753222942352294921875	0.49121102029957597334686170142958872020244598388671875	-1.0042336279205764	1.7004882112325235	thr
slp1	1/685	0.188708833776338291698948523844592273235321044921875	0.42809745436339785573665039919433183968067169189453125	0.2064705592359081520736907577884267084300518035888671875	0.49121102029957597334686170142958872020244598388671875	-1.0160364853939057	1.6942916552788245	asf1
pho	2/3071	0.2318692374827792945790605472211609594523906707763671875	0.42809745436339785573665039919433183968067169189453125	0.264433598537348768520161002015811391174793243408203125	0.49121102029957597334686170142958872020244598388671875	-0.9341260463374197	1.3653015327235143	asf1;dmt
Myb	3/5772	0.2348467129645494255729687438360997475683689117431640625	0.42809745436339785573665039919433183968067169189453125	0.27289501127754223208654593690880574285984039306640625	0.49121102029957597334686170142958872020244598388671875	-0.8853198178400385	1.2826710618960606	asf1;dmt;thr
h	2/3079	0.23281556354693144772483037741039879620075225830078125	0.42809745436339785573665039919433183968067169189453125	0.26554192848849289543267104818369261920452117919921875	0.49121102029957597334686170142958872020244598388671875	-0.8639775220143836	1.2592547649932442	asf1;dmt
cad	3/5670	0.2257342632519294955972810612365719862282276153564453125	0.42809745436339785573665039919433183968067169189453125	0.261197637045660291388315954463905654847621917724609375	0.49121102029957597334686170142958872020244598388671875	-0.8274629677188319	1.2315932314962037	asf1;CG16719;thr
NELF-B	1/885	0.2378319190907765834364084867047495208680629730224609375	0.42809745436339785573665039919433183968067169189453125	0.26013329953466790556149135227315127849578857421875	0.49121102029957597334686170142958872020244598388671875	-0.7710716642894908	1.1074062440655172	asf1
phol	2/3842	0.32522893834052790662525467269006185233592987060546875	0.53140661034872682666474474899587221443653106689453125	0.3743862847980796715319229406304657459259033203125	0.6336777698528479607631425096769817173480987548828125	-0.7580892045367305	0.8515054434349957	asf1;dmt
trx	3/6855	0.338327581337393101801325201449799351394176483154296875	0.53140661034872682666474474899587221443653106689453125	0.409948219814299796848189316733623854815959930419921875	0.6336777698528479607631425096769817173480987548828125	-0.7783755366486188	0.8435572312751757	asf1;dmt;thr
BEAF-32	3/6874	0.34023011598466779137339699445874430239200592041015625	0.53140661034872682666474474899587221443653106689453125	0.41253212706763975337054262126912362873554229736328125	0.6336777698528479607631425096769817173480987548828125	-0.7010346668547422	0.7558086635716702	asf1;dmt;thr
dl	3/7257	0.379010262809700126940271047715214081108570098876953125	0.53140661034872682666474474899587221443653106689453125	0.46561455216303471171812589091132394969463348388671875	0.64650236049124265580445580781088210642337799072265625	-0.6642551970977766	0.6444550752684447	asf1;dmt;thr
E(z)	1/1565	0.3867307051257660166498908438370563089847564697265625	0.53140661034872682666474474899587221443653106689453125	0.422451846568565325679145416870596818625926971435546875	0.6336777698528479607631425096769817173480987548828125	-0.5602480938625998	0.5322506369013453	asf1
Cp190	3/7471	0.4009610146125608398648410002351738512516021728515625	0.53140661034872682666474474899587221443653106689453125	0.49597153930528026233304217385011725127696990966796875	0.64650236049124265580445580781088210642337799072265625	-0.5716855036841584	0.5224582805639183	asf1;dmt;thr
twi	2/4561	0.413316252493454161509589539491571485996246337890625	0.53140661034872682666474474899587221443653106689453125	0.47878017861224986262413949589245021343231201171875	0.64650236049124265580445580781088210642337799072265625	-0.4866761936350461	0.42999897161085826	asf1;dmt
Chro	3/7519	0.40590478372035898591008162838988937437534332275390625	0.53140661034872682666474474899587221443653106689453125	0.5028351692709664977343209102400578558444976806640625	0.64650236049124265580445580781088210642337799072265625	-0.4153582156223936	0.3745021982835255	asf1;dmt;thr
lin-52	1/2244	0.5103906853001698440408517853938974440097808837890625	0.5975079215095375761990226237685419619083404541015625	0.55629469060462899410168802205589599907398223876953125	0.6701917116268527596645299126976169645786285400390625	-0.4947701829165933	0.3327719343788356	thr
E2f2	1/2340	0.52606252100316819309000493376515805721282958984375	0.5975079215095375761990226237685419619083404541015625	0.573144823692541383053367098909802734851837158203125	0.6701917116268527596645299126976169645786285400390625	-0.37926822784142816	0.24361733756766735	thr
Ubx	1/2363	0.5297544797723798826183383425814099609851837158203125	0.5975079215095375761990226237685419619083404541015625	0.57710952945645654921236200607381761074066162109375	0.6701917116268527596645299126976169645786285400390625	-0.34014180350194145	0.21610624633058956	asf1
mip130	1/2856	0.60332146381996942796632765748654492199420928955078125	0.61267001675469290322695314898737706243991851806640625	0.65564510807839582184897153638303279876708984375	0.67271077100325304964911765637225471436977386474609375	-0.196912775262715	0.0995010329055992	thr
D	2/5560	0.5311181524529222652830640072352252900600433349609375	0.5975079215095375761990226237685419619083404541015625	0.617856385718751344171550954342819750308990478515625	0.67271077100325304964911765637225471436977386474609375	-0.15467932378057686	0.09787655530114968	asf1;dmt
Trl	2/5825	0.5607486957811238514892693274305202066898345947265625	0.61172584994304413097410133559606038033962249755859375	0.6524386533874453331094400709844194352626800537109375	0.67271077100325304964911765637225471436977386474609375	-0.129610475804823	0.07497738318261023	asf1;thr
CTCF	2/5985	0.578229740945834347343179615563713014125823974609375	0.6122432551191188121464392679627053439617156982421875	0.67271077100325304964911765637225471436977386474609375	0.67271077100325304964911765637225471436977386474609375	-0.10397092419199196	0.056953610151326536	asf1;dmt
da	1/2924	0.61267001675469290322695314898737706243991851806640625	0.61267001675469290322695314898737706243991851806640625	0.6655492364453519105182977000367827713489532470703125	0.67271077100325304964911765637225471436977386474609375	-0.0699495024191033	0.034270275550374416	asf1
